Date,Open,High,Low,Close,Volume,Market Cap
"Jul 28, 2017",1.38,1.39,1.12,1.19,"54,38,700","13,54,75,000"
"Jul 27, 2017",1.21,1.41,1.2,1.38,"53,79,280","11,87,18,000"
"Jul 26, 2017",1.23,1.29,1.1,1.21,"47,40,910","12,11,10,000"
"Jul 25, 2017",1.53,1.55,1.12,1.23,"81,32,390","15,06,67,000"
"Jul 24, 2017",1.51,1.61,1.31,1.52,"1,25,26,000","14,85,81,000"
"Jul 23, 2017",0.878973,1.59,0.850754,1.53,"1,51,98,100","8,64,13,600"
"Jul 22, 2017",0.742038,0.886832,0.739422,0.878662,"35,96,130","7,29,51,200"
"Jul 21, 2017",0.669754,0.786582,0.632858,0.753032,"21,40,420","6,58,44,800"
"Jul 20, 2017",0.596119,0.717632,0.596119,0.659447,"33,76,440","5,86,05,700"
"Jul 19, 2017",0.75929,0.797288,0.568905,0.583911,"42,36,020","7,46,47,300"
"Jul 18, 2017",0.574224,0.894874,0.565539,0.759819,"83,94,650","5,64,53,100"
"Jul 17, 2017",0.381684,0.598633,0.379345,0.582786,"42,73,090","3,75,24,100"
"Jul 16, 2017",0.431081,0.494342,0.319695,0.384906,"17,43,630","4,23,80,400"
"Jul 15, 2017",0.586446,0.652156,0.433351,0.433351,"15,52,730",0
"Jul 14, 2017",0.534731,0.775406,0.500232,0.58248,"7,50,698",0
