Date,Open,High,Low,Close,Volume,Market Cap
"Jan 23, 2018",40.03,41.09,35.62,39.15,"45,56,91,000","2,95,56,40,000"
"Jan 22, 2018",43.19,43.95,36.59,39.97,"66,50,31,000","3,18,86,00,000"
"Jan 21, 2018",51.71,51.79,40.91,42.82,"1,47,27,70,000","3,81,74,40,000"
"Jan 20, 2018",39.22,51.26,39.11,51.26,"1,38,93,40,000","2,89,50,50,000"
"Jan 19, 2018",36.97,41.46,36.19,39.19,"59,48,85,000","2,72,86,90,000"
"Jan 18, 2018",36.05,39.91,34.23,37.37,"73,13,89,000","2,66,10,40,000"
"Jan 17, 2018",35.54,37.99,27.63,36.47,"1,00,55,90,000","2,62,35,60,000"
"Jan 16, 2018",52.23,52.23,28.97,36.03,"97,69,13,000","3,85,54,30,000"
"Jan 15, 2018",54.07,58.28,52.18,52.58,"1,55,84,80,000","3,99,08,80,000"
"Jan 14, 2018",54.83,55.07,48.35,54.08,"75,87,22,000","4,04,66,80,000"
"Jan 13, 2018",50.45,56.27,50.37,54.7,"88,12,16,000","3,72,36,70,000"
"Jan 12, 2018",46.01,51.92,44.42,50.41,"76,48,12,000","3,39,58,10,000"
"Jan 11, 2018",53.65,53.83,43.68,45.75,"73,24,54,000","3,95,93,10,000"
"Jan 10, 2018",53.42,56.36,49.9,54.08,"85,30,01,000","3,94,23,10,000"
"Jan 09, 2018",55.78,58.38,52.09,53.21,"83,74,31,000","4,11,65,60,000"
"Jan 08, 2018",86.17,89.11,49.96,55.98,"1,02,35,70,000","6,35,82,30,000"
"Jan 07, 2018",94.06,106.88,83.57,85.77,"1,70,71,40,000","6,94,09,30,000"
"Jan 06, 2018",62.95,105.41,59.95,94.67,"1,99,85,70,000","4,64,47,60,000"
"Jan 05, 2018",57.39,70.89,54.79,62.7,"1,35,67,40,000","4,23,47,40,000"
"Jan 04, 2018",59.06,61.48,55.95,57.47,"74,44,57,000","4,35,78,60,000"
"Jan 03, 2018",60.54,61.01,57.29,59.09,"67,36,50,000","4,46,63,90,000"
"Jan 02, 2018",61.19,62.46,59.75,60.72,"59,74,68,000","4,51,47,20,000"
"Jan 01, 2018",62.31,64.08,59.87,60.88,"70,88,18,000","4,59,72,10,000"
"Dec 31, 2017",60.2,65.01,59.2,62.4,"69,09,38,000","4,44,11,30,000"
"Dec 30, 2017",58.68,67.69,54.36,60.49,"1,20,37,80,000","4,32,90,60,000"
"Dec 29, 2017",56.35,60.47,53.33,58.71,"87,60,85,000","4,15,65,60,000"
"Dec 28, 2017",54.44,56.64,46.41,56.23,"83,86,98,000","4,01,55,30,000"
"Dec 27, 2017",55.76,56.39,52.72,54.11,"53,95,42,000","4,11,32,80,000"
"Dec 26, 2017",58.22,59.99,55.42,55.95,"65,25,54,000","4,29,41,80,000"
