Date,Open,High,Low,Close,Volume,Market Cap
15-09-2014,1.82,1.91,1.81,1.9,"1,32,403","62,41,990"
16-09-2014,1.9,1.91,1.83,1.84,"1,49,855","65,57,510"
17-09-2014,1.84,1.9,1.65,1.77,"2,91,633","63,89,740"
18-09-2014,1.74,1.74,1.5,1.57,"2,53,082","60,76,160"
19-09-2014,1.57,1.59,1.38,1.45,"1,71,739","55,03,840"
20-09-2014,1.44,1.57,1.17,1.27,"3,62,626","50,94,260"
21-09-2014,1.27,1.41,1.17,1.27,"2,39,591","45,02,750"
22-09-2014,1.27,1.34,1.21,1.26,"1,37,822","45,52,650"
23-09-2014,1.26,1.5,1.23,1.47,"2,05,229","45,26,380"
24-09-2014,1.46,1.56,1.45,1.51,"1,22,748","52,85,770"
25-09-2014,1.5,1.51,1.39,1.4,"1,26,179","54,41,180"
26-09-2014,1.4,1.46,1.32,1.39,"81,632","51,04,450"
27-09-2014,1.38,1.39,1.28,1.31,"95,657","50,82,540"
28-09-2014,1.31,1.37,1.21,1.22,"84,413","48,21,140"
29-09-2014,1.22,1.23,1.14,1.15,"83,902","45,33,030"
30-09-2014,1.16,1.25,1.14,1.22,"82,094","43,44,950"
01-10-2014,1.21,1.22,1.17,1.2,"65,140","45,36,570"
02-10-2014,1.22,1.22,1.18,1.19,"61,824","45,88,330"
03-10-2014,1.18,1.18,1.07,1.1,"1,13,844","44,93,740"
04-10-2014,1.09,1.13,0.966409,0.977628,"65,894","41,66,030"
05-10-2014,0.977117,1.01,0.786768,0.879503,"86,073","37,45,430"
06-10-2014,0.878679,0.99653,0.805445,0.979703,"65,377","33,85,660"
07-10-2014,0.980493,1.01,0.90069,1,"68,252","37,97,610"
08-10-2014,1,1.11,0.949084,1.09,"1,16,352","39,06,930"
09-10-2014,1.09,1.16,1.05,1.11,"66,785","42,55,220"
10-10-2014,1.1,1.15,1.04,1.14,"1,21,420","43,43,870"
11-10-2014,1.14,1.15,1.06,1.08,"81,876","44,99,020"
12-10-2014,1.08,1.1,1.04,1.09,"58,972","42,80,260"
13-10-2014,1.08,1.13,1.02,1.1,"92,059","43,24,230"
14-10-2014,1.1,1.16,1.07,1.07,"63,787","44,06,300"
15-10-2014,1.08,1.08,0.911003,0.990811,"1,04,550","43,65,480"
16-10-2014,0.986954,1.03,0.91834,0.999458,"59,154","39,97,770"
17-10-2014,0.998718,0.998718,0.918857,0.973198,"63,034","40,64,590"
18-10-2014,0.973584,1,0.948108,0.96583,"60,842","39,81,500"
19-10-2014,0.965568,1.01,0.958882,0.994436,"47,858","39,68,000"
20-10-2014,0.995676,1.01,0.916824,0.950394,"86,281","41,10,980"
21-10-2014,0.952061,0.979182,0.932976,0.957783,"50,963","39,49,060"
22-10-2014,0.956909,0.992102,0.942747,0.946716,"63,727","39,87,300"
23-10-2014,0.942326,0.946193,0.725042,0.865496,"97,124","39,44,870"
24-10-2014,0.842075,0.859968,0.744815,0.762157,"52,867","35,41,880"
25-10-2014,0.763826,0.771308,0.671765,0.739802,"54,596","32,27,940"
26-10-2014,0.74026,0.75317,0.685867,0.694402,"37,577","31,42,310"
27-10-2014,0.697623,0.774522,0.603494,0.722831,"1,41,319","29,74,520"
28-10-2014,0.704975,0.729839,0.604616,0.689257,"82,389","30,16,260"
29-10-2014,0.687775,0.699246,0.621768,0.63306,"23,967","29,58,330"
30-10-2014,0.632047,0.664415,0.590307,0.614064,"48,427","27,31,100"
31-10-2014,0.61369,0.640114,0.598314,0.607218,"37,303","26,63,690"
01-11-2014,0.607123,0.638227,0.571454,0.585832,"33,872","26,47,220"
02-11-2014,0.586417,0.586417,0.561821,0.579494,"26,877","25,68,260"
03-11-2014,0.577925,0.59926,0.551178,0.576323,"40,900","25,41,950"
04-11-2014,0.575828,0.582737,0.545748,0.547635,"42,253","25,43,340"
05-11-2014,0.547942,0.584644,0.547942,0.571982,"25,458","24,30,850"
06-11-2014,0.570834,0.597075,0.556807,0.595903,"28,528","25,40,200"
07-11-2014,0.590278,0.619485,0.578323,0.616295,"29,987","26,26,730"
08-11-2014,0.619835,0.658196,0.593668,0.643877,"40,713","27,85,880"
09-11-2014,0.643598,0.721369,0.634068,0.721369,"44,247","29,03,700"
10-11-2014,0.71667,0.762476,0.69292,0.735697,"67,836","32,46,790"
11-11-2014,0.734491,0.746636,0.691961,0.717955,"30,147","33,41,990"
12-11-2014,0.718542,0.763825,0.695158,0.73232,"75,047","32,82,510"
13-11-2014,0.735674,0.773504,0.665388,0.70453,"41,143","33,74,860"
14-11-2014,0.700665,0.701875,0.643252,0.689225,"65,338","32,27,210"
15-11-2014,0.692307,0.705406,0.625895,0.641145,"31,336","32,02,520"
16-11-2014,0.638882,0.657677,0.626272,0.654531,"27,107","29,67,190"
17-11-2014,0.651929,0.676593,0.556251,0.58478,"1,52,764","30,39,770"
18-11-2014,0.586133,0.603339,0.526158,0.599073,"49,912","27,44,180"
19-11-2014,0.596995,0.602582,0.554352,0.559003,"25,761","28,06,170"
20-11-2014,0.558639,0.569225,0.514469,0.525171,"23,232","26,36,230"
21-11-2014,0.516995,0.56325,0.500091,0.53249,"34,458","24,49,300"
22-11-2014,0.533662,0.557867,0.525431,0.534829,"26,877","25,38,420"
23-11-2014,0.535661,0.542355,0.515386,0.526897,"31,247","25,57,650"
24-11-2014,0.52605,0.553483,0.525883,0.53174,"29,694","25,21,740"
25-11-2014,0.531602,0.640426,0.53089,0.595471,"84,303","25,58,050"
26-11-2014,0.58257,0.624192,0.551515,0.562741,"29,237","28,14,430"
27-11-2014,0.560613,0.569668,0.553501,0.55754,"10,861","27,18,540"
28-11-2014,0.557097,0.575006,0.534664,0.564761,"17,670","27,11,830"
29-11-2014,0.56432,0.586719,0.559993,0.565711,"17,081","27,57,520"
30-11-2014,0.571386,0.580775,0.562884,0.567552,"14,933","27,95,300"
01-12-2014,0.567864,0.577934,0.470041,0.4745,"78,718","27,78,070"
02-12-2014,0.473696,0.552778,0.469477,0.527409,"21,322","23,40,440"
03-12-2014,0.528122,0.528122,0.48467,0.507566,"26,153","26,19,290"
04-12-2014,0.508874,0.517186,0.453813,0.456468,"18,052","25,33,220"
05-12-2014,0.455063,0.480443,0.407362,0.428893,"45,855","22,73,710"
06-12-2014,0.427467,0.44894,0.422849,0.443703,"18,704","21,43,880"
07-12-2014,0.443451,0.480663,0.443451,0.470556,"21,888","22,32,200"
08-12-2014,0.470613,0.497378,0.443479,0.448344,"36,453","23,77,730"
09-12-2014,0.448309,0.449525,0.38046,0.389608,"28,887","22,67,930"
10-12-2014,0.391179,0.419919,0.368985,0.389659,"18,125","19,78,920"
11-12-2014,0.38738,0.407224,0.376755,0.398488,"22,967","19,59,700"
12-12-2014,0.393799,0.397863,0.372755,0.375733,"16,404","19,92,170"
13-12-2014,0.375526,0.384706,0.368599,0.375961,"17,428","18,99,730"
14-12-2014,0.375254,0.411324,0.370846,0.383506,"13,827","18,98,350"
15-12-2014,0.386838,0.406343,0.377044,0.382897,"23,998","19,56,960"
16-12-2014,0.383263,0.391983,0.334445,0.337857,"41,022","19,38,870"
17-12-2014,0.347026,0.349178,0.299859,0.338319,"33,392","17,55,550"
18-12-2014,0.338177,0.35262,0.304904,0.316383,"17,760","17,10,790"
19-12-2014,0.316167,0.344685,0.304235,0.319859,"16,495","15,99,440"
20-12-2014,0.319682,0.341609,0.312549,0.339099,"12,708","16,84,180"
21-12-2014,0.338958,0.356308,0.320784,0.343806,"24,432","17,91,620"
22-12-2014,0.343896,0.361704,0.330488,0.344799,"19,493","18,23,950"
23-12-2014,0.345175,0.381363,0.334889,0.381093,"25,039","18,36,840"
24-12-2014,0.383242,0.458137,0.378322,0.425367,"64,963","20,46,480"
25-12-2014,0.422909,0.455604,0.399465,0.452427,"53,937","22,65,570"
26-12-2014,0.456171,0.458636,0.428161,0.4337,"35,090","24,51,960"
27-12-2014,0.432913,0.537681,0.4099,0.510573,"98,086","23,30,360"
28-12-2014,0.509646,0.611029,0.482193,0.563872,"1,17,333","27,57,730"
29-12-2014,0.564681,0.572393,0.487799,0.487799,"72,362","30,65,720"
30-12-2014,0.490338,0.530357,0.456339,0.489046,"57,426","26,70,650"
31-12-2014,0.486608,0.488417,0.424435,0.43466,"37,598","26,59,040"
01-01-2015,0.436241,0.4673,0.419361,0.46576,"25,000","23,91,490"
02-01-2015,0.473272,0.488038,0.434144,0.459137,"34,884","26,02,560"
03-01-2015,0.459173,0.490255,0.451601,0.461172,"42,366","25,25,370"
04-01-2015,0.466618,0.46779,0.398095,0.417234,"29,438","25,82,190"
05-01-2015,0.411376,0.447289,0.393024,0.421412,"35,008","22,83,900"
06-01-2015,0.42162,0.477287,0.409644,0.461609,"34,747","23,48,070"
07-01-2015,0.461614,0.477443,0.446402,0.463607,"21,150","25,78,210"
08-01-2015,0.472087,0.472087,0.429126,0.429175,"18,235","26,45,040"
09-01-2015,0.428426,0.441486,0.413262,0.431801,"15,357","24,07,840"
10-01-2015,0.425966,0.430232,0.370869,0.419216,"23,213","24,00,600"
11-01-2015,0.418943,0.419528,0.372444,0.378748,"12,932","23,69,310"
