Date,Open,High,Low,Close,Volume,Market Cap
"Jun 05, 2016",0.00202,0.002066,0.001955,0.002003,"31,833","1,81,76,900"
"Jun 04, 2016",0.002002,0.002096,0.001989,0.00201,"13,642","1,80,14,600"
"Jun 03, 2016",0.00197,0.002012,0.00195,0.002001,"31,976","1,77,25,900"
"Jun 02, 2016",0.002031,0.002031,0.001925,0.00197,"30,940","1,82,81,500"
"Jun 01, 2016",0.001878,0.002073,0.001814,0.002034,"93,395","1,68,98,600"
"May 31, 2016",0.001674,0.002197,0.001646,0.001875,"1,71,256","1,50,70,100"
"May 30, 2016",0.001632,0.001736,0.001573,0.001676,"35,592","1,46,89,500"
"May 29, 2016",0.001612,0.001657,0.001549,0.001648,"55,953","1,45,09,500"
"May 28, 2016",0.00156,0.001697,0.001483,0.001613,"74,438","1,40,39,600"
"May 27, 2016",0.001435,0.001623,0.001435,0.001561,"54,836","1,29,12,500"
"May 26, 2016",0.001639,0.001659,0.001479,0.001508,"68,522","1,47,47,100"
"May 25, 2016",0.001644,0.001671,0.001604,0.001638,"40,465","1,47,98,100"
"May 24, 2016",0.001661,0.001701,0.001627,0.001652,"25,705","1,49,50,300"
"May 23, 2016",0.001695,0.001705,0.001638,0.001661,"22,784","1,52,55,100"
"May 22, 2016",0.00162,0.001716,0.001598,0.001698,"41,583","1,45,81,200"
"May 21, 2016",0.001689,0.001725,0.001565,0.00162,"59,265","1,52,04,900"
"May 20, 2016",0.001547,0.00175,0.001542,0.001664,"1,84,416","1,39,21,600"
"May 19, 2016",0.001444,0.001549,0.001443,0.001549,"66,759","1,29,95,300"
"May 18, 2016",0.001465,0.001516,0.001444,0.001444,"21,163","1,31,88,200"
"May 17, 2016",0.001491,0.001507,0.001459,0.001465,"24,857","1,34,23,100"
"May 16, 2016",0.00147,0.001565,0.001447,0.001492,"29,747","1,32,32,000"
"May 15, 2016",0.001435,0.001499,0.001415,0.00147,"9,596","1,29,19,500"
"May 14, 2016",0.001517,0.00153,0.001412,0.001435,"19,939","1,36,57,000"
"May 13, 2016",0.001556,0.001629,0.001475,0.001517,"22,258","1,40,02,000"
"May 12, 2016",0.001534,0.001588,0.001459,0.001571,"35,261","1,38,05,700"
"May 11, 2016",0.001506,0.001558,0.001491,0.001534,"9,375","1,35,58,000"
"May 10, 2016",0.001475,0.00153,0.001435,0.001506,"13,587","1,32,76,900"
"May 09, 2016",0.001506,0.00153,0.001446,0.001475,"20,281","1,35,57,600"
"May 08, 2016",0.001555,0.001557,0.001488,0.001517,"34,875","1,39,90,900"
"May 07, 2016",0.001635,0.00164,0.001527,0.001554,"18,165","1,47,13,600"
"May 06, 2016",0.001535,0.001593,0.001515,0.00159,"15,647","1,38,18,000"
"May 05, 2016",0.001535,0.001572,0.001501,0.001535,"23,235","1,38,19,400"
"May 04, 2016",0.001578,0.001591,0.001528,0.001535,"12,471","1,41,97,900"
"May 03, 2016",0.001574,0.001602,0.001495,0.001578,"31,618","1,41,66,500"
"May 02, 2016",0.001606,0.00162,0.001536,0.001574,"17,512","1,44,57,800"
"May 01, 2016",0.001601,0.001622,0.001573,0.001606,"19,104","1,44,12,300"
"Apr 30, 2016",0.001606,0.00167,0.001599,0.001601,"20,784","1,44,56,100"
"Apr 29, 2016",0.001599,0.001633,0.001575,0.001607,"12,164","1,43,92,900"
"Apr 28, 2016",0.00164,0.001688,0.001587,0.001599,"48,880","1,47,60,900"
"Apr 27, 2016",0.001532,0.001715,0.001507,0.001645,"60,837","1,37,91,900"
"Apr 26, 2016",0.001516,0.001577,0.001476,0.001532,"34,249","1,36,41,500"
